event_time,machine_id,axis,vibration_rms,vibration_peak,unit
2025-06-24 08:47:00,M01,y,0.9868,1.7133,mm/s
2025-06-24 08:47:00,M01,z,1.0425,1.374,mm/s
2025-06-24 08:47:00,M02,x,1.1014,1.939,mm/s
2025-06-24 08:47:00,M02,y,1.1235,2.0209,mm/s
2025-06-24 08:47:00,M02,z,1.1491,1.5504,mm/s
2025-06-24 08:47:00,M03,x,0.8573,1.3861,mm/s
2025-06-24 08:47:00,M03,y,0.9802,1.6144,mm/s
2025-06-24 08:47:00,M03,z,0.9689,1.6972,mm/s
2025-06-24 08:48:00,M01,x,1.0184,1.4733,mm/s
2025-06-24 08:48:00,M01,y,1.0203,1.5176,mm/s
2025-06-24 08:48:00,M01,z,1.14,1.8046,mm/s
2025-06-24 08:48:00,M02,x,1.089,1.8472,mm/s
2025-06-24 08:48:00,M02,y,1.1078,1.9225,mm/s
2025-06-24 08:48:00,M02,z,1.1642,1.8742,mm/s
2025-06-24 08:48:00,M03,x,0.9051,1.2414,mm/s
2025-06-24 08:48:00,M03,y,1.0382,1.589,mm/s
2025-06-24 08:48:00,M03,z,0.9992,1.3037,mm/s
2025-06-24 08:49:00,M01,x,0.9807,1.6695,mm/s
2025-06-24 08:49:00,M01,y,1.049,1.4466,mm/s
2025-06-24 08:49:00,M01,z,1.0762,1.6368,mm/s
2025-06-24 08:49:00,M02,x,1.0199,1.6517,mm/s
2025-06-24 08:49:00,M02,y,1.1439,1.7298,mm/s
2025-06-24 08:49:00,M02,z,1.15,1.6095,mm/s
2025-06-24 08:49:00,M03,x,0.9773,1.4585,mm/s
2025-06-24 08:49:00,M03,y,0.9207,1.4602,mm/s
2025-06-24 08:49:00,M03,z,1.0031,1.5923,mm/s
2025-06-24 08:50:00,M01,x,0.9834,1.7593,mm/s
2025-06-24 08:50:00,M01,y,0.9985,1.6267,mm/s
2025-06-24 08:50:00,M01,z,1.1046,1.8147,mm/s
2025-06-24 08:50:00,M02,x,1.1011,1.8414,mm/s
2025-06-24 08:50:00,M02,y,1.1521,1.7839,mm/s
2025-06-24 08:50:00,M02,z,1.1666,2.044,mm/s
2025-06-24 08:50:00,M03,x,0.8838,1.4172,mm/s
2025-06-24 08:50:00,M03,y,1.0198,1.5054,mm/s
2025-06-24 08:50:00,M03,z,0.9636,1.5792,mm/s
2025-06-24 08:51:00,M01,x,0.9078,1.5074,mm/s
2025-06-24 08:51:00,M01,y,0.9588,1.5476,mm/s
2025-06-24 08:51:00,M01,z,1.0495,1.8384,mm/s
2025-06-24 08:51:00,M02,x,1.0292,1.5648,mm/s
2025-06-24 08:51:00,M02,y,1.0727,1.7054,mm/s
2025-06-24 08:51:00,M02,z,1.1481,1.6619,mm/s
2025-06-24 08:51:00,M03,x,0.8827,1.4774,mm/s
2025-06-24 08:51:00,M03,y,0.9596,1.5063,mm/s
2025-06-24 08:51:00,M03,z,1.019,1.8197,mm/s
2025-06-24 08:52:00,M01,x,0.8632,1.4806,mm/s
2025-06-24 08:52:00,M01,y,0.983,1.4042,mm/s
2025-06-24 08:52:00,M01,z,1.1357,1.9344,mm/s
2025-06-24 08:52:00,M02,x,1.0091,1.6885,mm/s
2025-06-24 08:52:00,M02,y,1.0895,1.9409,mm/s
2025-06-24 08:52:00,M02,z,1.1668,1.599,mm/s
2025-06-24 08:52:00,M03,x,0.9776,1.6249,mm/s
2025-06-24 08:52:00,M03,y,0.9334,1.6708,mm/s
2025-06-24 08:52:00,M03,z,1.0708,1.5879,mm/s
2025-06-24 08:53:00,M01,x,0.9352,1.5855,mm/s
2025-06-24 08:53:00,M01,y,1.0494,1.6028,mm/s
2025-06-24 08:53:00,M01,z,1.1206,1.8338,mm/s
2025-06-24 08:53:00,M02,x,1.0251,1.7542,mm/s
2025-06-24 08:53:00,M02,y,1.0532,1.8643,mm/s
2025-06-24 08:53:00,M02,z,1.1727,1.5392,mm/s
2025-06-24 08:53:00,M03,x,0.9184,1.6,mm/s
2025-06-24 08:53:00,M03,y,0.8677,1.2241,mm/s
2025-06-24 08:53:00,M03,z,0.9666,1.2871,mm/s
2025-06-24 08:54:00,M01,x,0.9892,1.4354,mm/s
2025-06-24 08:54:00,M01,y,0.9216,1.3862,mm/s
2025-06-24 08:54:00,M01,z,1.1793,1.7126,mm/s
2025-06-24 08:54:00,M02,x,1.1244,1.7387,mm/s
2025-06-24 08:54:00,M02,y,1.1685,1.5983,mm/s
2025-06-24 08:54:00,M02,z,1.1979,1.829,mm/s
2025-06-24 08:54:00,M03,x,0.8684,1.5397,mm/s
2025-06-24 08:54:00,M03,y,0.8921,1.3467,mm/s
2025-06-24 08:54:00,M03,z,0.9989,1.5058,mm/s
2025-06-24 08:55:00,M01,x,0.9269,1.2509,mm/s
2025-06-24 08:55:00,M01,y,0.9591,1.7031,mm/s
2025-06-24 08:55:00,M01,z,1.1215,1.4763,mm/s
2025-06-24 08:55:00,M02,x,1.0203,1.8113,mm/s
2025-06-24 08:55:00,M02,y,1.1315,1.9549,mm/s
2025-06-24 08:55:00,M02,z,1.1994,1.8857,mm/s
2025-06-24 08:55:00,M03,x,0.9356,1.6737,mm/s
2025-06-24 08:55:00,M03,y,0.9246,1.2897,mm/s
2025-06-24 08:55:00,M03,z,1.0313,1.4037,mm/s
2025-06-24 08:56:00,M01,x,0.9755,1.5914,mm/s
2025-06-24 08:56:00,M01,y,0.964,1.5625,mm/s
2025-06-24 08:56:00,M01,z,1.1132,1.8851,mm/s
2025-06-24 08:56:00,M02,x,1.0452,1.486,mm/s
2025-06-24 08:56:00,M02,y,1.1363,1.5162,mm/s
2025-06-24 08:56:00,M02,z,1.1867,1.9967,mm/s
2025-06-24 08:56:00,M03,x,0.9074,1.5742,mm/s
2025-06-24 08:56:00,M03,y,0.9769,1.4305,mm/s
2025-06-24 08:56:00,M03,z,1.0516,1.3686,mm/s
2025-06-24 08:57:00,M01,x,1.0187,1.7615,mm/s
2025-06-24 08:57:00,M01,y,1.013,1.4439,mm/s
2025-06-24 08:57:00,M01,z,1.1379,1.5786,mm/s
2025-06-24 08:57:00,M02,x,1.0452,1.3665,mm/s
2025-06-24 08:57:00,M02,y,1.0922,1.8513,mm/s
2025-06-24 08:57:00,M02,z,1.1527,1.5989,mm/s
2025-06-24 08:57:00,M03,x,0.9353,1.2404,mm/s
2025-06-24 08:57:00,M03,y,0.9475,1.585,mm/s
2025-06-24 08:57:00,M03,z,0.9512,1.4631,mm/s
2025-06-24 08:58:00,M01,x,0.9584,1.2982,mm/s
2025-06-24 08:58:00,M01,y,0.9527,1.4785,mm/s
2025-06-24 08:58:00,M01,z,1.1337,1.9178,mm/s
2025-06-24 08:58:00,M02,x,1.046,1.8132,mm/s
2025-06-24 08:58:00,M02,y,1.0561,1.882,mm/s
2025-06-24 08:58:00,M02,z,1.1441,1.5221,mm/s
2025-06-24 08:58:00,M03,x,0.8598,1.4127,mm/s
2025-06-24 08:58:00,M03,y,0.9553,1.4761,mm/s
2025-06-24 08:58:00,M03,z,1.0132,1.3581,mm/s
2025-06-24 08:59:00,M01,x,0.9416,1.5105,mm/s
2025-06-24 08:59:00,M01,y,1.0294,1.6641,mm/s
2025-06-24 08:59:00,M01,z,1.1366,1.7892,mm/s
2025-06-24 08:59:00,M02,x,0.9912,1.5515,mm/s
2025-06-24 08:59:00,M02,y,1.2152,1.8554,mm/s
2025-06-24 08:59:00,M02,z,1.1356,1.8748,mm/s
2025-06-24 08:59:00,M03,x,0.8888,1.5344,mm/s
2025-06-24 08:59:00,M03,y,0.9101,1.5111,mm/s
2025-06-24 08:59:00,M03,z,0.9444,1.3293,mm/s
2025-06-24 09:00:00,M01,x,0.9225,1.3556,mm/s
2025-06-24 09:00:00,M01,y,1.0086,1.5399,mm/s
2025-06-24 09:00:00,M01,z,1.1096,1.6792,mm/s
2025-06-24 09:00:00,M02,x,1.059,1.7289,mm/s
2025-06-24 09:00:00,M02,y,1.0838,1.9091,mm/s
2025-06-24 09:00:00,M02,z,1.1664,1.5555,mm/s
2025-06-24 09:00:00,M03,x,0.9087,1.2252,mm/s
2025-06-24 09:00:00,M03,y,0.9346,1.5602,mm/s
2025-06-24 09:00:00,M03,z,1.0193,1.624,mm/s
2025-06-24 09:01:00,M01,x,0.9028,1.4271,mm/s
2025-06-24 09:01:00,M01,y,0.9902,1.4623,mm/s
2025-06-24 09:01:00,M01,z,1.1442,1.8681,mm/s
2025-06-24 09:01:00,M02,x,1.0501,1.7437,mm/s
2025-06-24 09:01:00,M02,y,1.0195,1.819,mm/s
2025-06-24 09:01:00,M02,z,1.1199,1.7795,mm/s
2025-06-24 09:01:00,M03,x,0.878,1.2348,mm/s
2025-06-24 09:01:00,M03,y,0.9342,1.265,mm/s
2025-06-24 09:01:00,M03,z,0.9763,1.6819,mm/s
2025-06-24 09:02:00,M01,x,0.9043,1.4352,mm/s
2025-06-24 09:02:00,M01,y,1.0502,1.7891,mm/s
2025-06-24 09:02:00,M01,z,1.1885,2.0314,mm/s
2025-06-24 09:02:00,M02,x,0.9604,1.5432,mm/s
2025-06-24 09:02:00,M02,y,1.0942,1.9308,mm/s
2025-06-24 09:02:00,M02,z,1.1428,1.9596,mm/s
2025-06-24 09:02:00,M03,x,0.8972,1.4816,mm/s
2025-06-24 09:02:00,M03,y,0.9751,1.4183,mm/s
2025-06-24 09:02:00,M03,z,0.9976,1.7308,mm/s
2025-06-24 09:03:00,M01,x,0.9537,1.5099,mm/s
2025-06-24 09:03:00,M01,y,0.982,1.5875,mm/s
2025-06-24 09:03:00,M01,z,1.1417,1.5017,mm/s
2025-06-24 09:03:00,M02,x,1.0493,1.5844,mm/s
2025-06-24 09:03:00,M02,y,1.0722,1.5766,mm/s
2025-06-24 09:03:00,M02,z,1.1062,1.8677,mm/s
2025-06-24 09:03:00,M03,x,0.9466,1.4992,mm/s
2025-06-24 09:03:00,M03,y,0.9613,1.3253,mm/s
2025-06-24 09:03:00,M03,z,1.0067,1.6197,mm/s
2025-06-24 09:04:00,M01,x,0.9353,1.5254,mm/s
2025-06-24 09:04:00,M01,y,0.9717,1.4992,mm/s
2025-06-24 09:04:00,M01,z,1.1001,1.8454,mm/s
2025-06-24 09:04:00,M02,x,1.0614,1.4402,mm/s
2025-06-24 09:04:00,M02,y,1.0705,1.7548,mm/s
2025-06-24 09:04:00,M02,z,1.1639,1.7963,mm/s
2025-06-24 09:04:00,M03,x,0.8939,1.3387,mm/s
2025-06-24 09:04:00,M03,y,0.9394,1.5027,mm/s
2025-06-24 09:04:00,M03,z,1.0338,1.4531,mm/s
2025-06-24 09:05:00,M01,x,0.9516,1.3024,mm/s
2025-06-24 09:05:00,M01,y,0.9988,1.3023,mm/s
2025-06-24 09:05:00,M01,z,1.1669,1.9528,mm/s
2025-06-24 09:05:00,M02,x,1.0676,1.7635,mm/s
2025-06-24 09:05:00,M02,y,1.1349,1.7592,mm/s
2025-06-24 09:05:00,M02,z,1.1862,1.5848,mm/s
2025-06-24 09:05:00,M03,x,0.8372,1.4491,mm/s
2025-06-24 09:05:00,M03,y,0.9575,1.6858,mm/s
2025-06-24 09:05:00,M03,z,1.002,1.7345,mm/s
2025-06-24 09:06:00,M01,x,0.9036,1.4952,mm/s
2025-06-24 09:06:00,M01,y,0.9761,1.4728,mm/s
2025-06-24 09:06:00,M01,z,1.1387,1.6652,mm/s
2025-06-24 09:06:00,M02,x,1.0554,1.7949,mm/s
2025-06-24 09:06:00,M02,y,1.0443,1.8378,mm/s
2025-06-24 09:06:00,M02,z,1.0989,1.477,mm/s
2025-06-24 09:06:00,M03,x,0.9167,1.4616,mm/s
2025-06-24 09:06:00,M03,y,0.9252,1.4451,mm/s
2025-06-24 09:06:00,M03,z,0.9727,1.4296,mm/s
2025-06-24 09:07:00,M01,x,0.971,1.424,mm/s
2025-06-24 09:07:00,M01,y,1.0235,1.3889,mm/s
2025-06-24 09:07:00,M01,z,1.1754,1.8277,mm/s
2025-06-24 09:07:00,M02,x,1.0808,1.7981,mm/s
2025-06-24 09:07:00,M02,y,1.0793,1.845,mm/s
2025-06-24 09:07:00,M02,z,1.1617,1.5953,mm/s
2025-06-24 09:07:00,M03,x,0.873,1.221,mm/s
2025-06-24 09:07:00,M03,y,0.8959,1.4583,mm/s
2025-06-24 09:07:00,M03,z,0.9594,1.3322,mm/s
2025-06-24 09:08:00,M01,x,0.9567,1.6046,mm/s
2025-06-24 09:08:00,M01,y,0.9538,1.6023,mm/s
2025-06-24 09:08:00,M01,z,1.0488,1.6595,mm/s
2025-06-24 09:08:00,M02,x,1.0787,1.745,mm/s
2025-06-24 09:08:00,M02,y,1.0433,1.6835,mm/s
2025-06-24 09:08:00,M02,z,1.0936,1.5042,mm/s
2025-06-24 09:08:00,M03,x,0.9393,1.3633,mm/s
2025-06-24 09:08:00,M03,y,0.968,1.3913,mm/s
2025-06-24 09:08:00,M03,z,1.0447,1.5203,mm/s
2025-06-24 09:09:00,M01,x,0.9665,1.4748,mm/s
2025-06-24 09:09:00,M01,y,1.0707,1.433,mm/s
2025-06-24 09:09:00,M01,z,1.1627,2.0139,mm/s
2025-06-24 09:09:00,M02,x,1.084,1.684,mm/s
2025-06-24 09:09:00,M02,y,1.0564,1.6177,mm/s
2025-06-24 09:09:00,M02,z,1.0832,1.8934,mm/s
2025-06-24 09:09:00,M03,x,0.8763,1.3362,mm/s
2025-06-24 09:09:00,M03,y,0.9713,1.4188,mm/s
2025-06-24 09:09:00,M03,z,0.9459,1.4546,mm/s
2025-06-24 09:10:00,M01,x,0.9583,1.2954,mm/s
2025-06-24 09:10:00,M01,y,1.0116,1.7699,mm/s
2025-06-24 09:10:00,M01,z,1.1024,1.7112,mm/s
2025-06-24 09:10:00,M02,x,1.1027,1.5287,mm/s
2025-06-24 09:10:00,M02,y,1.1006,1.6726,mm/s
2025-06-24 09:10:00,M02,z,1.1929,1.8626,mm/s
2025-06-24 09:10:00,M03,x,0.921,1.3276,mm/s
2025-06-24 09:10:00,M03,y,0.9825,1.4781,mm/s
2025-06-24 09:10:00,M03,z,0.9715,1.6463,mm/s
2025-06-24 09:11:00,M01,x,0.9959,1.617,mm/s
2025-06-24 09:11:00,M01,y,1.0163,1.6659,mm/s
2025-06-24 09:11:00,M01,z,1.1459,1.6525,mm/s
2025-06-24 09:11:00,M02,x,1.0404,1.824,mm/s
2025-06-24 09:11:00,M02,y,1.0423,1.8101,mm/s
2025-06-24 09:11:00,M02,z,1.1235,1.54,mm/s
2025-06-24 09:11:00,M03,x,0.9458,1.395,mm/s
2025-06-24 09:11:00,M03,y,1.0107,1.512,mm/s
2025-06-24 09:11:00,M03,z,0.9875,1.5776,mm/s
2025-06-24 09:12:00,M01,x,0.9819,1.4614,mm/s
2025-06-24 09:12:00,M01,y,0.9869,1.6736,mm/s
2025-06-24 09:12:00,M01,z,1.163,1.9939,mm/s
2025-06-24 09:12:00,M02,x,0.9951,1.6612,mm/s
2025-06-24 09:12:00,M02,y,1.0807,1.754,mm/s
2025-06-24 09:12:00,M02,z,1.1051,1.6706,mm/s
2025-06-24 09:12:00,M03,x,0.8755,1.2171,mm/s
2025-06-24 09:12:00,M03,y,0.979,1.3775,mm/s
2025-06-24 09:12:00,M03,z,1.0437,1.475,mm/s
2025-06-24 09:13:00,M01,x,0.9351,1.2799,mm/s
2025-06-24 09:13:00,M01,y,1.0683,1.4428,mm/s
2025-06-24 09:13:00,M01,z,1.1772,1.9841,mm/s
2025-06-24 09:13:00,M02,x,1.0923,1.4406,mm/s
2025-06-24 09:13:00,M02,y,1.0286,1.5104,mm/s
2025-06-24 09:13:00,M02,z,1.1522,1.7149,mm/s
2025-06-24 09:13:00,M03,x,0.8789,1.2139,mm/s
2025-06-24 09:13:00,M03,y,0.9836,1.6766,mm/s
2025-06-24 09:13:00,M03,z,0.9401,1.2999,mm/s
2025-06-24 09:14:00,M01,x,0.912,1.494,mm/s
2025-06-24 09:14:00,M01,y,1.0157,1.441,mm/s
2025-06-24 09:14:00,M01,z,1.1117,1.8613,mm/s
2025-06-24 09:14:00,M02,x,1.0613,1.6179,mm/s
2025-06-24 09:14:00,M02,y,1.0664,1.8175,mm/s
2025-06-24 09:14:00,M02,z,1.1427,1.7535,mm/s
2025-06-24 09:14:00,M03,x,0.9195,1.6308,mm/s
2025-06-24 09:14:00,M03,y,0.917,1.6435,mm/s
2025-06-24 09:14:00,M03,z,0.9684,1.4438,mm/s
2025-06-24 09:15:00,M01,x,0.9578,1.4977,mm/s
2025-06-24 09:15:00,M01,y,1.0721,1.8232,mm/s
2025-06-24 09:15:00,M01,z,1.1282,1.5447,mm/s
2025-06-24 09:15:00,M02,x,1.05,1.8239,mm/s
2025-06-24 09:15:00,M02,y,1.1573,1.8254,mm/s
2025-06-24 09:15:00,M02,z,1.2118,2.0911,mm/s
2025-06-24 09:15:00,M03,x,0.9465,1.3654,mm/s
2025-06-24 09:15:00,M03,y,0.9526,1.6696,mm/s
2025-06-24 09:15:00,M03,z,0.9682,1.33,mm/s
2025-06-24 09:16:00,M01,x,0.8606,1.2143,mm/s
2025-06-24 09:16:00,M01,y,1.037,1.582,mm/s
2025-06-24 09:16:00,M01,z,1.1396,1.5118,mm/s
2025-06-24 09:16:00,M02,x,1.0575,1.6402,mm/s
2025-06-24 09:16:00,M02,y,1.1115,1.6533,mm/s
2025-06-24 09:16:00,M02,z,1.2786,1.6802,mm/s
2025-06-24 09:16:00,M03,x,0.9694,1.5753,mm/s
2025-06-24 09:16:00,M03,y,0.9178,1.5563,mm/s
2025-06-24 09:16:00,M03,z,1.0213,1.7514,mm/s
2025-06-24 09:17:00,M01,x,0.975,1.6068,mm/s
2025-06-24 09:17:00,M01,y,1.0402,1.5856,mm/s
2025-06-24 09:17:00,M01,z,1.1941,1.5555,mm/s
2025-06-24 09:17:00,M02,x,1.077,1.8497,mm/s
2025-06-24 09:17:00,M02,y,1.1147,1.755,mm/s
2025-06-24 09:17:00,M02,z,1.143,1.5494,mm/s
2025-06-24 09:17:00,M03,x,0.8515,1.2296,mm/s
2025-06-24 09:17:00,M03,y,0.946,1.4284,mm/s
2025-06-24 09:17:00,M03,z,1.0119,1.7171,mm/s
2025-06-24 09:18:00,M01,x,0.9313,1.6322,mm/s
2025-06-24 09:18:00,M01,y,1.0052,1.6067,mm/s
2025-06-24 09:18:00,M01,z,1.1954,1.6986,mm/s
2025-06-24 09:18:00,M02,x,1.055,1.4472,mm/s
2025-06-24 09:18:00,M02,y,1.0501,1.4914,mm/s
2025-06-24 09:18:00,M02,z,1.1738,1.7704,mm/s
2025-06-24 09:18:00,M03,x,0.8913,1.593,mm/s
2025-06-24 09:18:00,M03,y,0.9355,1.2478,mm/s
2025-06-24 09:18:00,M03,z,0.953,1.7098,mm/s
2025-06-24 09:19:00,M01,x,0.9422,1.4859,mm/s
2025-06-24 09:19:00,M01,y,0.9652,1.5615,mm/s
2025-06-24 09:19:00,M01,z,1.1774,2.1082,mm/s
2025-06-24 09:19:00,M02,x,1.0498,1.7786,mm/s
2025-06-24 09:19:00,M02,y,1.1072,1.6302,mm/s
2025-06-24 09:19:00,M02,z,1.144,1.9285,mm/s
2025-06-24 09:19:00,M03,x,0.8441,1.4076,mm/s
2025-06-24 09:19:00,M03,y,0.944,1.4849,mm/s
2025-06-24 09:19:00,M03,z,1.0105,1.7247,mm/s
2025-06-24 09:20:00,M01,x,0.9815,1.504,mm/s
2025-06-24 09:20:00,M01,y,1.062,1.7499,mm/s
2025-06-24 09:20:00,M01,z,1.1006,1.4655,mm/s
2025-06-24 09:20:00,M02,x,0.9962,1.6817,mm/s
2025-06-24 09:20:00,M02,y,1.0678,1.4115,mm/s
2025-06-24 09:20:00,M02,z,1.1588,1.622,mm/s
2025-06-24 09:20:00,M03,x,0.9899,1.542,mm/s
2025-06-24 09:20:00,M03,y,0.9742,1.7483,mm/s
2025-06-24 09:20:00,M03,z,0.9705,1.6272,mm/s
2025-06-24 09:21:00,M01,x,0.9418,1.3143,mm/s
2025-06-24 09:21:00,M01,y,0.9566,1.6577,mm/s
2025-06-24 09:21:00,M01,z,1.2058,1.7677,mm/s
2025-06-24 09:21:00,M02,x,1.0772,1.8794,mm/s
2025-06-24 09:21:00,M02,y,1.127,1.884,mm/s
2025-06-24 09:21:00,M02,z,1.1812,2.1106,mm/s
2025-06-24 09:21:00,M03,x,0.8757,1.3557,mm/s
2025-06-24 09:21:00,M03,y,0.8591,1.3399,mm/s
2025-06-24 09:21:00,M03,z,1.0014,1.703,mm/s
2025-06-24 09:22:00,M01,x,0.9477,1.5175,mm/s
2025-06-24 09:22:00,M01,y,0.9839,1.6836,mm/s
2025-06-24 09:22:00,M01,z,1.1187,1.4991,mm/s
2025-06-24 09:22:00,M02,x,1.0401,1.6958,mm/s
2025-06-24 09:22:00,M02,y,1.0811,1.6358,mm/s
2025-06-24 09:22:00,M02,z,1.201,1.9755,mm/s
2025-06-24 09:22:00,M03,x,0.893,1.5494,mm/s
2025-06-24 09:22:00,M03,y,0.9595,1.4165,mm/s
2025-06-24 09:22:00,M03,z,1.032,1.8473,mm/s
2025-06-24 09:23:00,M01,x,0.9496,1.6845,mm/s
2025-06-24 09:23:00,M01,y,1.0508,1.5569,mm/s
2025-06-24 09:23:00,M01,z,1.1796,2.006,mm/s
2025-06-24 09:23:00,M02,x,1.0076,1.3818,mm/s
2025-06-24 09:23:00,M02,y,1.0107,1.6209,mm/s
2025-06-24 09:23:00,M02,z,1.1521,1.5365,mm/s
2025-06-24 09:23:00,M03,x,0.8896,1.5028,mm/s
2025-06-24 09:23:00,M03,y,0.9238,1.463,mm/s
2025-06-24 09:23:00,M03,z,1.0293,1.6495,mm/s
2025-06-24 09:24:00,M01,x,0.908,1.3493,mm/s
2025-06-24 09:24:00,M01,y,0.912,1.5336,mm/s
2025-06-24 09:24:00,M01,z,1.1111,1.6656,mm/s
2025-06-24 09:24:00,M02,x,1.028,1.6703,mm/s
2025-06-24 09:24:00,M02,y,1.1,1.8346,mm/s
2025-06-24 09:24:00,M02,z,1.1696,1.8123,mm/s
2025-06-24 09:24:00,M03,x,0.861,1.232,mm/s
2025-06-24 09:24:00,M03,y,0.9835,1.4065,mm/s
2025-06-24 09:24:00,M03,z,0.8735,1.2603,mm/s
2025-06-24 09:25:00,M01,x,0.9944,1.7484,mm/s
2025-06-24 09:25:00,M01,y,0.9796,1.6912,mm/s
2025-06-24 09:25:00,M01,z,1.1574,1.7662,mm/s
2025-06-24 09:25:00,M02,x,1.0849,1.458,mm/s
2025-06-24 09:25:00,M02,y,1.0742,1.7627,mm/s
2025-06-24 09:25:00,M02,z,1.1698,1.7239,mm/s
2025-06-24 09:25:00,M03,x,0.871,1.1606,mm/s
2025-06-24 09:25:00,M03,y,0.8687,1.4991,mm/s
2025-06-24 09:25:00,M03,z,0.9779,1.6193,mm/s
2025-06-24 09:26:00,M01,x,1.0012,1.6989,mm/s
2025-06-24 09:26:00,M01,y,0.9749,1.5154,mm/s
2025-06-24 09:26:00,M01,z,1.1769,1.6117,mm/s
2025-06-24 09:26:00,M02,x,1.0685,1.8113,mm/s
2025-06-24 09:26:00,M02,y,1.1501,1.7073,mm/s
2025-06-24 09:26:00,M02,z,1.1584,1.9714,mm/s
2025-06-24 09:26:00,M03,x,0.8478,1.1387,mm/s
2025-06-24 09:26:00,M03,y,0.9325,1.3565,mm/s
2025-06-24 09:26:00,M03,z,1.0637,1.6624,mm/s
2025-06-24 09:27:00,M01,x,0.9498,1.6,mm/s
2025-06-24 09:27:00,M01,y,1.007,1.7987,mm/s
2025-06-24 09:27:00,M01,z,1.1447,1.8558,mm/s
2025-06-24 09:27:00,M02,x,0.9926,1.4614,mm/s
2025-06-24 09:27:00,M02,y,1.1187,1.9454,mm/s
2025-06-24 09:27:00,M02,z,1.1608,1.6147,mm/s
2025-06-24 09:27:00,M03,x,0.8439,1.5048,mm/s
2025-06-24 09:27:00,M03,y,0.8698,1.1548,mm/s
2025-06-24 09:27:00,M03,z,1.0361,1.4113,mm/s
2025-06-24 09:28:00,M01,x,0.9637,1.4083,mm/s
2025-06-24 09:28:00,M01,y,1.0197,1.6873,mm/s
2025-06-24 09:28:00,M01,z,1.106,1.9327,mm/s
2025-06-24 09:28:00,M02,x,1.1283,1.944,mm/s
2025-06-24 09:28:00,M02,y,1.0998,1.7326,mm/s
2025-06-24 09:28:00,M02,z,1.2068,1.6444,mm/s
2025-06-24 09:28:00,M03,x,0.8839,1.3712,mm/s
2025-06-24 09:28:00,M03,y,0.9967,1.3797,mm/s
2025-06-24 09:28:00,M03,z,1.0216,1.6646,mm/s
2025-06-24 09:29:00,M01,x,0.9417,1.5635,mm/s
2025-06-24 09:29:00,M01,y,0.9393,1.4858,mm/s
2025-06-24 09:29:00,M01,z,1.1141,1.908,mm/s
2025-06-24 09:29:00,M02,x,1.062,1.7212,mm/s
2025-06-24 09:29:00,M02,y,1.1022,1.7507,mm/s
2025-06-24 09:29:00,M02,z,1.1103,1.6747,mm/s
2025-06-24 09:29:00,M03,x,0.8445,1.3677,mm/s
2025-06-24 09:29:00,M03,y,0.8938,1.2914,mm/s
2025-06-24 09:29:00,M03,z,1.0007,1.7796,mm/s
2025-06-24 09:30:00,M01,x,0.8781,1.4423,mm/s
2025-06-24 09:30:00,M01,y,1.0077,1.4599,mm/s
2025-06-24 09:30:00,M01,z,1.1751,1.7859,mm/s
2025-06-24 09:30:00,M02,x,1.0562,1.6288,mm/s
2025-06-24 09:30:00,M02,y,1.1156,1.6246,mm/s
2025-06-24 09:30:00,M02,z,1.2024,1.995,mm/s
2025-06-24 09:30:00,M03,x,0.8921,1.5948,mm/s
2025-06-24 09:30:00,M03,y,0.871,1.1892,mm/s
2025-06-24 09:30:00,M03,z,0.9647,1.408,mm/s
2025-06-24 09:31:00,M01,x,0.9873,1.5138,mm/s
2025-06-24 09:31:00,M01,y,0.9967,1.344,mm/s
2025-06-24 09:31:00,M01,z,1.1938,1.7252,mm/s
2025-06-24 09:31:00,M02,x,1.0087,1.4365,mm/s
2025-06-24 09:31:00,M02,y,1.1368,1.9697,mm/s
2025-06-24 09:31:00,M02,z,1.1691,1.8575,mm/s
2025-06-24 09:31:00,M03,x,0.93,1.3544,mm/s
2025-06-24 09:31:00,M03,y,0.9539,1.4856,mm/s
2025-06-24 09:31:00,M03,z,0.9532,1.4769,mm/s
2025-06-24 09:32:00,M01,x,0.9469,1.6785,mm/s
2025-06-24 09:32:00,M01,y,1.0081,1.5653,mm/s
2025-06-24 09:32:00,M01,z,1.1922,1.7602,mm/s
2025-06-24 09:32:00,M02,x,1.0442,1.3838,mm/s
2025-06-24 09:32:00,M02,y,1.0173,1.6553,mm/s
2025-06-24 09:32:00,M02,z,1.1527,1.7697,mm/s
2025-06-24 09:32:00,M03,x,0.8245,1.2495,mm/s
2025-06-24 09:32:00,M03,y,0.9323,1.6233,mm/s
2025-06-24 09:32:00,M03,z,0.9904,1.4687,mm/s
2025-06-24 09:33:00,M01,x,0.8827,1.3243,mm/s
2025-06-24 09:33:00,M01,y,0.9762,1.5391,mm/s
2025-06-24 09:33:00,M01,z,1.155,1.544,mm/s
2025-06-24 09:33:00,M02,x,0.982,1.4139,mm/s
2025-06-24 09:33:00,M02,y,1.0982,1.9708,mm/s
2025-06-24 09:33:00,M02,z,1.1415,2.0405,mm/s
2025-06-24 09:33:00,M03,x,0.8818,1.32,mm/s
2025-06-24 09:33:00,M03,y,0.9601,1.6989,mm/s
2025-06-24 09:33:00,M03,z,0.965,1.6188,mm/s
2025-06-24 09:34:00,M01,x,0.965,1.4958,mm/s
2025-06-24 09:34:00,M01,y,1.0453,1.3826,mm/s
2025-06-24 09:34:00,M01,z,1.191,1.8304,mm/s
2025-06-24 09:34:00,M02,x,1.0773,1.6466,mm/s
