transaction_id,account_id,customer_id,transaction_type,amount,currency,balance_after,merchant_name,merchant_category,description,status,initiated_at,completed_at,channel,reference_number,failure_reason,notes
TXN-2026-000475,ACC-100093,CUST-B047,PAYMENT,1027.49,USD,70216.26,Home Depot,HOME_IMPROVEMENT,Payment at Home Depot,COMPLETED,2026-01-10 09:50:46,,SYSTEM,REF-ED5A2213,,
TXN-2026-000476,ACC-100093,CUST-B047,DEBIT,642.76,USD,69573.50,Whole Foods Market,GROCERY,Debit at Whole Foods Market,COMPLETED,2026-02-25 05:51:58,2026-02-25 06:01:58,ATM,REF-EBF24EE1,,
TXN-2026-000477,ACC-100093,CUST-B047,PAYMENT,102.19,USD,69471.31,Verizon,TELECOM,Payment at Verizon,COMPLETED,2025-09-22 06:30:23,2025-09-22 07:29:23,ONLINE,REF-A3E4BC27,,
TXN-2026-000478,ACC-100093,CUST-B047,DEBIT,1199.53,USD,68271.78,Lyft,TRANSPORT,Debit at Lyft,COMPLETED,2025-08-04 21:49:10,2025-08-04 22:44:10,ATM,REF-8038F5AC,,
TXN-2026-000479,ACC-100093,CUST-B047,PAYMENT,196.19,USD,68075.59,Starbucks,CAFE,Payment at Starbucks,COMPLETED,2026-01-12 06:25:35,2026-01-12 06:34:35,SYSTEM,REF-CEEB4890,,
TXN-2026-000480,ACC-100094,CUST-B196,TRANSFER,826.93,USD,11907.72,PG&E,UTILITIES,Transfer at PG&E,COMPLETED,2025-08-03 07:32:30,2025-08-03 07:41:30,ONLINE,REF-48D71B8E,,
TXN-2026-000481,ACC-100094,CUST-B196,DEBIT,837.61,USD,11070.11,H&M,RETAIL,Debit at H&M,FAILED,2025-06-30 16:06:09,,ATM,REF-D94B861E,CARD_DECLINED,
TXN-2026-000482,ACC-100094,CUST-B196,PAYMENT,282.33,USD,10787.78,Chipotle,RESTAURANT,Payment at Chipotle,COMPLETED,2025-11-19 15:09:35,2025-11-19 15:47:35,ATM,REF-6A2AC433,,
TXN-2026-000483,ACC-100094,CUST-B196,CREDIT,62.38,USD,10850.16,Lyft,TRANSPORT,Credit at Lyft,FAILED,2026-04-13 08:22:51,,ONLINE,REF-C20476D9,ACCOUNT_FROZEN,
TXN-2026-000484,ACC-100094,CUST-B196,DEBIT,423.63,USD,10426.53,Chipotle,RESTAURANT,Debit at Chipotle,PENDING,2025-07-01 12:39:04,2025-07-01 13:27:04,POS,REF-B06742E1,,
TXN-2026-000485,ACC-100094,CUST-B196,TRANSFER,1515.88,USD,8910.65,Walmart,GROCERY,Transfer at Walmart,PENDING,2025-06-17 12:17:11,2025-06-17 12:19:11,SYSTEM,REF-42B0F0B2,,
TXN-2026-000486,ACC-100095,CUST-B110,TRANSFER,242.25,USD,16502.17,Whole Foods Market,GROCERY,Transfer at Whole Foods Market,COMPLETED,2025-09-07 06:14:49,,POS,REF-719DED68,,
TXN-2026-000487,ACC-100095,CUST-B110,DEBIT,1840.60,USD,14661.57,Best Buy,ELECTRONICS,Debit at Best Buy,COMPLETED,2025-08-19 18:28:40,2025-08-19 18:40:40,ATM,REF-9FAA03F6,,
TXN-2026-000488,ACC-100095,CUST-B110,DEBIT,295.39,USD,14366.18,Walmart,GROCERY,Debit at Walmart,COMPLETED,2026-03-17 19:04:10,2026-03-17 20:04:10,ATM,REF-3071E261,,
TXN-2026-000489,ACC-100095,CUST-B110,DEBIT,1012.29,USD,13353.89,Uber,TRANSPORT,Debit at Uber,COMPLETED,2025-06-27 12:56:50,,POS,REF-3E34171F,,
TXN-2026-000490,ACC-100095,CUST-B110,DEBIT,1433.04,USD,11920.85,Marriott,TRAVEL,Debit at Marriott,COMPLETED,2025-09-18 11:05:44,2025-09-18 11:53:44,POS,REF-110695BE,,
TXN-2026-000491,ACC-100095,CUST-B110,TRANSFER,736.09,USD,11184.76,Grubhub,FOOD_DELIVERY,Transfer at Grubhub,FAILED,2026-01-15 21:25:30,,ATM,REF-F41493F6,ACCOUNT_FROZEN,
TXN-2026-000492,ACC-100095,CUST-B110,WIRE,432.48,USD,10752.28,Comcast,UTILITIES,Wire at Comcast,FAILED,2025-08-28 08:57:32,,MOBILE,REF-108AFA64,INSUFFICIENT_FUNDS,
TXN-2026-000493,ACC-100095,CUST-B110,DEBIT,994.15,USD,9758.13,Home Depot,HOME_IMPROVEMENT,Debit at Home Depot,PENDING,2025-10-19 07:05:53,2025-10-19 07:40:53,POS,REF-6ACF39AA,,
TXN-2026-000494,ACC-100096,CUST-B181,DEBIT,772.64,USD,6206.36,United Airlines,TRAVEL,Debit at United Airlines,COMPLETED,2025-11-25 11:02:35,2025-11-25 11:21:35,MOBILE,REF-168A584E,,
TXN-2026-000495,ACC-100096,CUST-B181,WIRE,584.73,USD,5621.63,Shell,GAS,Wire at Shell,COMPLETED,2026-04-29 04:35:09,2026-04-29 05:29:09,MOBILE,REF-B4737E55,,
TXN-2026-000496,ACC-100096,CUST-B181,DEBIT,30.51,USD,5591.12,PG&E,UTILITIES,Debit at PG&E,COMPLETED,2026-02-17 19:36:59,2026-02-17 19:42:59,SYSTEM,REF-3A5D4AC9,,
TXN-2026-000497,ACC-100096,CUST-B181,DEBIT,291.02,USD,5300.10,Apple Store,ELECTRONICS,Debit at Apple Store,PENDING,2025-11-03 14:05:20,2025-11-03 14:11:20,ONLINE,REF-B4F4961B,,
TXN-2026-000498,ACC-100096,CUST-B181,PAYMENT,1950.54,USD,3349.56,Costco,GROCERY,Payment at Costco,FAILED,2025-10-10 12:16:32,,ONLINE,REF-8FA7466E,INSUFFICIENT_FUNDS,
TXN-2026-000499,ACC-100096,CUST-B181,TRANSFER,560.64,USD,2788.92,LA Fitness,FITNESS,Transfer at LA Fitness,COMPLETED,2026-03-05 02:14:39,2026-03-05 02:51:39,MOBILE,REF-B55BC837,,
TXN-2026-000500,ACC-100097,CUST-B077,WIRE,1975.11,USD,93143.81,Delta Airlines,TRAVEL,Wire at Delta Airlines,COMPLETED,2025-12-16 14:43:43,2025-12-16 15:32:43,POS,REF-B8AAB6D6,,
TXN-2026-000501,ACC-100097,CUST-B077,TRANSFER,997.06,USD,92146.75,Chevron,GAS,Transfer at Chevron,COMPLETED,2026-01-31 00:50:32,2026-01-31 00:51:32,POS,REF-4E7494D7,,
TXN-2026-000502,ACC-100097,CUST-B077,TRANSFER,1357.82,USD,90788.93,Costco,GROCERY,Transfer at Costco,COMPLETED,2025-08-09 13:17:34,2025-08-09 14:00:34,ATM,REF-BC2987F7,,
TXN-2026-000503,ACC-100097,CUST-B077,DEBIT,1521.54,USD,89267.39,Zelle,TRANSFER,Debit at Zelle,COMPLETED,2026-02-12 17:43:04,2026-02-12 18:32:04,MOBILE,REF-9801CC5E,,
TXN-2026-000504,ACC-100097,CUST-B077,CREDIT,1325.88,USD,90593.27,DoorDash,FOOD_DELIVERY,Credit at DoorDash,COMPLETED,2025-12-08 09:27:52,2025-12-08 10:01:52,SYSTEM,REF-A5E4EACD,,
TXN-2026-000505,ACC-100097,CUST-B077,DEBIT,1905.40,USD,88687.87,Nordstrom,RETAIL,Debit at Nordstrom,FAILED,2025-06-13 06:31:10,,MOBILE,REF-4B7AE6B2,CARD_DECLINED,
TXN-2026-000506,ACC-100098,CUST-B127,TRANSFER,922.01,USD,17455.76,Comcast,UTILITIES,Transfer at Comcast,FAILED,2025-06-13 18:16:31,,ONLINE,REF-846EBE08,LIMIT_EXCEEDED,
TXN-2026-000507,ACC-100098,CUST-B127,WIRE,273.30,USD,17182.46,United Airlines,TRAVEL,Wire at United Airlines,COMPLETED,2026-03-05 23:01:25,2026-03-05 23:49:25,MOBILE,REF-9524BA9F,,
TXN-2026-000508,ACC-100098,CUST-B127,TRANSFER,954.44,USD,16228.02,H&M,RETAIL,Transfer at H&M,COMPLETED,2026-04-28 19:07:58,2026-04-28 19:10:58,MOBILE,REF-CD8903F6,,
TXN-2026-000509,ACC-100098,CUST-B127,WIRE,1235.79,USD,14992.23,Digital Bank Loans,FINANCIAL_SERVICES,Wire at Digital Bank Loans,COMPLETED,2025-10-15 23:59:47,2025-10-16 00:17:47,POS,REF-E4B9691F,,
TXN-2026-000510,ACC-100098,CUST-B127,DEBIT,260.76,USD,14731.47,Digital Bank Loans,FINANCIAL_SERVICES,Debit at Digital Bank Loans,COMPLETED,2025-10-21 07:11:22,2025-10-21 07:58:22,ATM,REF-2FE96DB9,,
TXN-2026-000511,ACC-100098,CUST-B127,DEBIT,859.16,USD,13872.31,Comcast,UTILITIES,Debit at Comcast,COMPLETED,2025-10-17 18:53:35,2025-10-17 18:56:35,ONLINE,REF-85968D45,,
TXN-2026-000512,ACC-100099,CUST-B184,DEBIT,1821.23,USD,192.96,Chipotle,RESTAURANT,Debit at Chipotle,COMPLETED,2025-06-26 10:30:23,2025-06-26 10:37:23,POS,REF-09596643,,
TXN-2026-000513,ACC-100099,CUST-B184,PAYMENT,79.57,USD,113.39,Nordstrom,RETAIL,Payment at Nordstrom,COMPLETED,2026-02-11 10:50:24,2026-02-11 11:26:24,MOBILE,REF-70EFA117,,
TXN-2026-000514,ACC-100099,CUST-B184,DEBIT,1393.44,USD,0.00,Starbucks,CAFE,Debit at Starbucks,COMPLETED,2026-01-15 08:27:24,,SYSTEM,REF-4FB60A52,,
TXN-2026-000515,ACC-100099,CUST-B184,PAYMENT,1147.21,USD,0.00,Comcast,UTILITIES,Payment at Comcast,COMPLETED,2026-04-10 22:08:58,2026-04-10 22:52:58,ATM,REF-FEBC2C2A,,
TXN-2026-000516,ACC-100099,CUST-B184,PAYMENT,337.42,USD,0.00,United Airlines,TRAVEL,Payment at United Airlines,COMPLETED,2025-09-25 07:44:13,2025-09-25 08:11:13,POS,REF-84193C95,,
TXN-2026-000517,ACC-100100,CUST-B165,CREDIT,533.98,USD,3224.69,Grubhub,FOOD_DELIVERY,Credit at Grubhub,PENDING,2025-09-24 11:13:32,2025-09-24 11:38:32,SYSTEM,REF-D990A859,,
TXN-2026-000518,ACC-100100,CUST-B165,DEBIT,1185.77,USD,2038.92,Apple Store,ELECTRONICS,Debit at Apple Store,PENDING,2025-09-15 03:56:45,,MOBILE,REF-2C72C605,,
TXN-2026-000519,ACC-100100,CUST-B165,DEBIT,697.90,USD,1341.02,LA Fitness,FITNESS,Debit at LA Fitness,COMPLETED,2025-06-30 18:32:16,2025-06-30 18:51:16,ATM,REF-6598B664,,
TXN-2026-000520,ACC-100100,CUST-B165,PAYMENT,404.15,USD,936.87,LA Fitness,FITNESS,Payment at LA Fitness,COMPLETED,2025-11-04 05:43:00,2025-11-04 06:15:00,SYSTEM,REF-A070A5AB,,
TXN-2026-000521,ACC-100100,CUST-B165,DEBIT,1257.55,USD,0.00,Lyft,TRANSPORT,Debit at Lyft,COMPLETED,2025-12-18 11:33:26,2025-12-18 12:09:26,MOBILE,REF-9971401A,,
TXN-2026-000522,ACC-100100,CUST-B165,WIRE,1869.60,USD,0.00,Starbucks,CAFE,Wire at Starbucks,COMPLETED,2026-03-10 04:32:35,2026-03-10 05:05:35,MOBILE,REF-7075DBAB,,
TXN-2026-000523,ACC-100100,CUST-B165,DEBIT,305.19,USD,0.00,Spotify,SUBSCRIPTION,Debit at Spotify,COMPLETED,2026-02-22 03:31:14,2026-02-22 04:25:14,ATM,REF-B9E87590,,
TXN-2026-000524,ACC-100100,CUST-B165,DEBIT,1692.70,USD,0.00,Costco,GROCERY,Debit at Costco,COMPLETED,2025-09-12 16:00:44,2025-09-12 16:41:44,SYSTEM,REF-89827231,,
TXN-2026-000525,ACC-100101,CUST-B146,DEBIT,231.55,USD,28964.20,AT&T,TELECOM,Debit at AT&T,PENDING,2025-08-14 12:47:12,,ATM,REF-0C15B1BE,,
TXN-2026-000526,ACC-100101,CUST-B146,TRANSFER,1121.85,USD,27842.35,Airbnb,TRAVEL,Transfer at Airbnb,COMPLETED,2025-11-17 09:03:12,2025-11-17 10:00:12,ONLINE,REF-55EE1ED7,,
TXN-2026-000527,ACC-100101,CUST-B146,DEBIT,63.14,USD,27779.21,Starbucks,CAFE,Debit at Starbucks,COMPLETED,2026-04-03 16:15:22,2026-04-03 16:57:22,POS,REF-13A93A62,,
TXN-2026-000528,ACC-100101,CUST-B146,DEBIT,115.38,USD,27663.83,United Airlines,TRAVEL,Debit at United Airlines,FAILED,2025-07-03 14:16:48,,ATM,REF-AABBE395,CARD_DECLINED,
TXN-2026-000529,ACC-100101,CUST-B146,WIRE,1886.61,USD,25777.22,Apple Store,ELECTRONICS,Wire at Apple Store,COMPLETED,2026-03-09 06:21:15,2026-03-09 06:36:15,SYSTEM,REF-77171BC1,,
TXN-2026-000530,ACC-100102,CUST-B052,CREDIT,995.42,USD,1827.38,Marriott,TRAVEL,Credit at Marriott,PENDING,2025-07-06 01:10:46,2025-07-06 01:17:46,ATM,REF-60DF84F2,,
TXN-2026-000531,ACC-100102,CUST-B052,WIRE,1612.65,USD,214.73,Walgreens,HEALTH,Wire at Walgreens,COMPLETED,2026-03-16 22:12:00,2026-03-16 22:39:00,POS,REF-AA0EE02E,,
TXN-2026-000532,ACC-100102,CUST-B052,DEBIT,1940.00,USD,0.00,Lyft,TRANSPORT,Debit at Lyft,COMPLETED,2025-11-18 16:12:27,2025-11-18 17:07:27,MOBILE,REF-ED7A36AF,,
TXN-2026-000533,ACC-100102,CUST-B052,PAYMENT,1400.74,USD,0.00,Nordstrom,RETAIL,Payment at Nordstrom,COMPLETED,2025-07-14 20:52:33,2025-07-14 21:19:33,ONLINE,REF-39870392,,
TXN-2026-000534,ACC-100103,CUST-B172,PAYMENT,953.07,USD,146596.36,Spotify,SUBSCRIPTION,Payment at Spotify,COMPLETED,2025-10-21 19:34:42,2025-10-21 19:35:42,SYSTEM,REF-FED21F15,,
TXN-2026-000535,ACC-100103,CUST-B172,DEBIT,1382.91,USD,145213.45,Target,RETAIL,Debit at Target,COMPLETED,2026-04-03 08:10:26,2026-04-03 08:26:26,ATM,REF-FAA261FE,,
TXN-2026-000536,ACC-100103,CUST-B172,DEBIT,1072.15,USD,144141.30,PG&E,UTILITIES,Debit at PG&E,COMPLETED,2025-08-31 19:14:20,2025-08-31 19:38:20,MOBILE,REF-621561EB,,
TXN-2026-000537,ACC-100103,CUST-B172,CREDIT,185.05,USD,144326.35,Chevron,GAS,Credit at Chevron,COMPLETED,2026-04-16 12:11:30,2026-04-16 12:30:30,ONLINE,REF-D56CC12E,,
TXN-2026-000538,ACC-100103,CUST-B172,PAYMENT,1759.54,USD,142566.81,Planet Fitness,FITNESS,Payment at Planet Fitness,COMPLETED,2026-03-25 18:32:35,2026-03-25 19:22:35,POS,REF-9AC20D29,,
TXN-2026-000539,ACC-100103,CUST-B172,TRANSFER,1475.20,USD,141091.61,United Airlines,TRAVEL,Transfer at United Airlines,FAILED,2026-04-23 16:12:42,,ONLINE,REF-C601984B,INSUFFICIENT_FUNDS,
TXN-2026-000540,ACC-100104,CUST-B069,DEBIT,706.95,USD,38474.44,Chevron,GAS,Debit at Chevron,PENDING,2026-01-20 20:07:38,2026-01-20 20:42:38,MOBILE,REF-D0D4A6E9,,
TXN-2026-000541,ACC-100104,CUST-B069,DEBIT,1284.54,USD,37189.90,Walmart,GROCERY,Debit at Walmart,COMPLETED,2025-08-11 08:34:38,2025-08-11 09:24:38,POS,REF-8D17DFCA,,
TXN-2026-000542,ACC-100104,CUST-B069,DEBIT,1258.45,USD,35931.45,AT&T,TELECOM,Debit at AT&T,COMPLETED,2025-09-30 20:05:56,2025-09-30 20:12:56,SYSTEM,REF-369F02B2,,
TXN-2026-000543,ACC-100104,CUST-B069,WIRE,1586.32,USD,34345.13,Netflix,SUBSCRIPTION,Wire at Netflix,PENDING,2025-10-03 01:00:56,2025-10-03 01:55:56,ATM,REF-80BB1E36,,
TXN-2026-000544,ACC-100104,CUST-B069,PAYMENT,1600.06,USD,32745.07,Lyft,TRANSPORT,Payment at Lyft,COMPLETED,2025-08-17 03:40:48,,MOBILE,REF-F84A9DB9,,
TXN-2026-000545,ACC-100104,CUST-B069,DEBIT,46.37,USD,32698.70,Comcast,UTILITIES,Debit at Comcast,COMPLETED,2025-06-09 22:05:48,2025-06-09 22:46:48,ONLINE,REF-AF971962,,
TXN-2026-000546,ACC-100104,CUST-B069,TRANSFER,400.54,USD,32298.16,Apple Store,ELECTRONICS,Transfer at Apple Store,COMPLETED,2026-02-28 08:13:39,2026-02-28 08:16:39,MOBILE,REF-E194B2B1,,
TXN-2026-000547,ACC-100104,CUST-B069,CREDIT,302.76,USD,32600.92,Venmo,TRANSFER,Credit at Venmo,COMPLETED,2025-10-21 21:15:51,2025-10-21 21:51:51,SYSTEM,REF-F339CEFB,,
TXN-2026-000548,ACC-100104,CUST-B069,TRANSFER,1655.38,USD,30945.54,LA Fitness,FITNESS,Transfer at LA Fitness,COMPLETED,2025-12-09 21:48:10,2025-12-09 22:33:10,ATM,REF-D883F929,,
TXN-2026-000549,ACC-100105,CUST-B179,WIRE,264.75,USD,7442.35,United Airlines,TRAVEL,Wire at United Airlines,FAILED,2026-04-29 13:38:46,,ONLINE,REF-300D2EF2,LIMIT_EXCEEDED,
TXN-2026-000550,ACC-100105,CUST-B179,DEBIT,820.01,USD,6622.34,Verizon,TELECOM,Debit at Verizon,FAILED,2025-07-27 16:17:09,,SYSTEM,REF-0F18CEB6,ACCOUNT_FROZEN,
TXN-2026-000551,ACC-100105,CUST-B179,DEBIT,742.43,USD,5879.91,Planet Fitness,FITNESS,Debit at Planet Fitness,COMPLETED,2026-02-21 17:49:53,2026-02-21 17:54:53,ONLINE,REF-B3EB0EA1,,
TXN-2026-000552,ACC-100105,CUST-B179,WIRE,1375.27,USD,4504.64,CVS Pharmacy,HEALTH,Wire at CVS Pharmacy,PENDING,2026-03-05 00:46:22,2026-03-05 01:13:22,ATM,REF-1CEEB39B,,
TXN-2026-000553,ACC-100105,CUST-B179,DEBIT,1116.21,USD,3388.43,Costco,GROCERY,Debit at Costco,COMPLETED,2025-06-21 05:43:29,2025-06-21 05:58:29,ATM,REF-439ACBDD,,
TXN-2026-000554,ACC-100105,CUST-B179,DEBIT,15.70,USD,3372.73,Venmo,TRANSFER,Debit at Venmo,FAILED,2025-12-13 22:40:20,,ONLINE,REF-701187C5,LIMIT_EXCEEDED,
TXN-2026-000555,ACC-100106,CUST-B042,DEBIT,524.28,USD,41075.34,Target,RETAIL,Debit at Target,FAILED,2025-12-13 15:15:35,,POS,REF-C18E8386,ACCOUNT_FROZEN,
TXN-2026-000556,ACC-100106,CUST-B042,WIRE,287.88,USD,40787.46,CVS Pharmacy,HEALTH,Wire at CVS Pharmacy,COMPLETED,2025-07-16 09:02:48,2025-07-16 09:10:48,ATM,REF-9B0D9C36,,
TXN-2026-000557,ACC-100106,CUST-B042,WIRE,569.44,USD,40218.02,PG&E,UTILITIES,Wire at PG&E,FAILED,2025-09-11 05:21:16,,MOBILE,REF-BC9F7A23,LIMIT_EXCEEDED,
TXN-2026-000558,ACC-100106,CUST-B042,PAYMENT,1475.05,USD,38742.97,Uber,TRANSPORT,Payment at Uber,COMPLETED,2025-12-08 19:00:46,2025-12-08 19:09:46,MOBILE,REF-E6C6CA75,,
TXN-2026-000559,ACC-100106,CUST-B042,DEBIT,301.50,USD,38441.47,Whole Foods Market,GROCERY,Debit at Whole Foods Market,COMPLETED,2025-08-29 06:27:20,2025-08-29 06:57:20,MOBILE,REF-5E8727C8,,
TXN-2026-000560,ACC-100106,CUST-B042,DEBIT,1990.43,USD,36451.04,LA Fitness,FITNESS,Debit at LA Fitness,COMPLETED,2025-12-10 04:54:10,,SYSTEM,REF-0D2F06D2,,
TXN-2026-000561,ACC-100106,CUST-B042,TRANSFER,988.51,USD,35462.53,United Airlines,TRAVEL,Transfer at United Airlines,COMPLETED,2026-04-25 11:47:05,2026-04-25 11:56:05,POS,REF-35F7F186,,
TXN-2026-000562,ACC-100106,CUST-B042,CREDIT,365.41,USD,35827.94,Grubhub,FOOD_DELIVERY,Credit at Grubhub,COMPLETED,2025-08-05 08:37:23,2025-08-05 09:29:23,SYSTEM,REF-70D00C45,,
TXN-2026-000563,ACC-100107,CUST-B195,DEBIT,1054.40,USD,16490.95,Digital Bank Loans,FINANCIAL_SERVICES,Debit at Digital Bank Loans,COMPLETED,2026-01-08 16:07:40,2026-01-08 17:05:40,MOBILE,REF-BCF14662,,
TXN-2026-000564,ACC-100107,CUST-B195,PAYMENT,56.79,USD,16434.16,Best Buy,ELECTRONICS,Payment at Best Buy,COMPLETED,2026-02-20 14:17:28,2026-02-20 14:24:28,SYSTEM,REF-0DF43F14,,
TXN-2026-000565,ACC-100107,CUST-B195,PAYMENT,311.78,USD,16122.38,Best Buy,ELECTRONICS,Payment at Best Buy,COMPLETED,2025-07-02 11:33:50,2025-07-02 12:18:50,MOBILE,REF-14702B76,,
TXN-2026-000566,ACC-100107,CUST-B195,DEBIT,662.21,USD,15460.17,Starbucks,CAFE,Debit at Starbucks,COMPLETED,2025-06-18 00:41:01,2025-06-18 01:41:01,SYSTEM,REF-994C936F,,
TXN-2026-000567,ACC-100107,CUST-B195,DEBIT,1727.24,USD,13732.93,Netflix,SUBSCRIPTION,Debit at Netflix,PENDING,2026-04-08 07:03:42,2026-04-08 07:23:42,POS,REF-50211FB1,,
TXN-2026-000568,ACC-100108,CUST-B102,WIRE,189.64,USD,1135.10,Venmo,TRANSFER,Wire at Venmo,FAILED,2025-09-08 02:17:59,,POS,REF-FB9B6752,INSUFFICIENT_FUNDS,
TXN-2026-000569,ACC-100108,CUST-B102,DEBIT,780.06,USD,355.04,Grubhub,FOOD_DELIVERY,Debit at Grubhub,FAILED,2025-11-04 06:36:17,,POS,REF-99C8EF31,ACCOUNT_FROZEN,
TXN-2026-000570,ACC-100108,CUST-B102,TRANSFER,1603.20,USD,0.00,Chipotle,RESTAURANT,Transfer at Chipotle,FAILED,2026-03-13 18:59:06,,ATM,REF-D14E3B12,ACCOUNT_FROZEN,
TXN-2026-000571,ACC-100108,CUST-B102,PAYMENT,1027.74,USD,0.00,Best Buy,ELECTRONICS,Payment at Best Buy,COMPLETED,2025-12-08 03:37:02,2025-12-08 04:01:02,SYSTEM,REF-7E31A440,,
TXN-2026-000572,ACC-100108,CUST-B102,WIRE,184.99,USD,0.00,Venmo,TRANSFER,Wire at Venmo,COMPLETED,2025-11-12 02:19:27,2025-11-12 02:58:27,MOBILE,REF-FBC81764,,
TXN-2026-000573,ACC-100108,CUST-B102,DEBIT,1029.12,USD,0.00,Apple Store,ELECTRONICS,Debit at Apple Store,COMPLETED,2025-11-28 00:21:53,2025-11-28 01:02:53,ONLINE,REF-F95B95B1,,
TXN-2026-000574,ACC-100108,CUST-B102,DEBIT,584.95,USD,0.00,United Airlines,TRAVEL,Debit at United Airlines,PENDING,2025-11-17 20:26:56,,ATM,REF-75F2B319,,
TXN-2026-000575,ACC-100108,CUST-B102,DEBIT,1370.21,USD,0.00,Spotify,SUBSCRIPTION,Debit at Spotify,COMPLETED,2025-09-25 16:00:41,2025-09-25 16:33:41,SYSTEM,REF-ADB7242C,,
TXN-2026-000576,ACC-100109,CUST-B027,DEBIT,1835.02,USD,82362.40,H&M,RETAIL,Debit at H&M,COMPLETED,2025-12-17 09:22:12,2025-12-17 09:49:12,MOBILE,REF-DFDBAF57,,
TXN-2026-000577,ACC-100109,CUST-B027,CREDIT,714.14,USD,83076.54,Zara,RETAIL,Credit at Zara,COMPLETED,2026-01-14 09:53:17,,POS,REF-EA4826BF,,
TXN-2026-000578,ACC-100109,CUST-B027,DEBIT,1573.42,USD,81503.12,Airbnb,TRAVEL,Debit at Airbnb,COMPLETED,2026-04-24 08:29:20,2026-04-24 08:34:20,ATM,REF-93E1BFE4,,
TXN-2026-000579,ACC-100109,CUST-B027,TRANSFER,1515.92,USD,79987.20,CVS Pharmacy,HEALTH,Transfer at CVS Pharmacy,COMPLETED,2025-11-22 17:49:06,2025-11-22 18:05:06,ONLINE,REF-0A71B822,,
TXN-2026-000580,ACC-100110,CUST-B050,DEBIT,1495.32,USD,0.00,Lyft,TRANSPORT,Debit at Lyft,COMPLETED,2026-01-21 14:10:51,2026-01-21 14:53:51,SYSTEM,REF-5AF6E8AF,,
TXN-2026-000581,ACC-100110,CUST-B050,DEBIT,792.89,USD,0.00,Walmart,GROCERY,Debit at Walmart,COMPLETED,2025-06-06 04:00:28,2025-06-06 04:30:28,MOBILE,REF-0DCBF7AF,,
TXN-2026-000582,ACC-100110,CUST-B050,TRANSFER,609.09,USD,0.00,Venmo,TRANSFER,Transfer at Venmo,COMPLETED,2026-04-12 18:56:38,2026-04-12 19:19:38,MOBILE,REF-33F00596,,
TXN-2026-000583,ACC-100110,CUST-B050,DEBIT,254.55,USD,0.00,Chipotle,RESTAURANT,Debit at Chipotle,COMPLETED,2025-06-06 09:19:58,2025-06-06 10:11:58,ONLINE,REF-58F79B86,,
TXN-2026-000584,ACC-100110,CUST-B050,DEBIT,964.83,USD,0.00,Walmart,GROCERY,Debit at Walmart,PENDING,2025-07-27 08:56:06,2025-07-27 09:23:06,SYSTEM,REF-634CED66,,
TXN-2026-000585,ACC-100111,CUST-B167,CREDIT,1540.59,USD,36836.42,Apple Store,ELECTRONICS,Credit at Apple Store,COMPLETED,2025-07-28 13:00:14,2025-07-28 13:01:14,ONLINE,REF-9CCEB414,,
TXN-2026-000586,ACC-100111,CUST-B167,TRANSFER,945.62,USD,35890.80,Planet Fitness,FITNESS,Transfer at Planet Fitness,COMPLETED,2025-11-22 13:47:43,2025-11-22 13:59:43,MOBILE,REF-46F76327,,
TXN-2026-000587,ACC-100111,CUST-B167,PAYMENT,20.71,USD,35870.09,Whole Foods Market,GROCERY,Payment at Whole Foods Market,FAILED,2026-01-31 19:50:45,,SYSTEM,REF-835DE16B,CARD_DECLINED,
TXN-2026-000588,ACC-100111,CUST-B167,CREDIT,78.85,USD,35948.94,Venmo,TRANSFER,Credit at Venmo,PENDING,2025-11-03 05:17:27,2025-11-03 05:54:27,MOBILE,REF-54C73344,,
TXN-2026-000589,ACC-100111,CUST-B167,DEBIT,1058.98,USD,34889.96,Shell,GAS,Debit at Shell,COMPLETED,2025-11-11 21:22:02,2025-11-11 21:57:02,MOBILE,REF-E8C494E1,,
TXN-2026-000590,ACC-100112,CUST-B109,TRANSFER,1247.28,USD,16288.99,Home Depot,HOME_IMPROVEMENT,Transfer at Home Depot,COMPLETED,2026-02-06 22:49:56,2026-02-06 23:33:56,ONLINE,REF-F8F5E81E,,
TXN-2026-000591,ACC-100112,CUST-B109,DEBIT,941.13,USD,15347.86,McDonald's,RESTAURANT,Debit at McDonald's,COMPLETED,2025-11-18 03:29:15,2025-11-18 03:43:15,ATM,REF-410C1D92,,
TXN-2026-000592,ACC-100112,CUST-B109,TRANSFER,266.66,USD,15081.20,Venmo,TRANSFER,Transfer at Venmo,FAILED,2025-09-22 22:37:50,,MOBILE,REF-89F79ECE,LIMIT_EXCEEDED,
TXN-2026-000593,ACC-100112,CUST-B109,DEBIT,568.50,USD,14512.70,Uber,TRANSPORT,Debit at Uber,COMPLETED,2026-03-18 23:33:22,,ONLINE,REF-044A275D,,
TXN-2026-000594,ACC-100112,CUST-B109,DEBIT,1213.47,USD,13299.23,DoorDash,FOOD_DELIVERY,Debit at DoorDash,FAILED,2025-07-10 04:29:27,,ONLINE,REF-685AB143,LIMIT_EXCEEDED,
TXN-2026-000595,ACC-100112,CUST-B109,DEBIT,1998.53,USD,11300.70,Grubhub,FOOD_DELIVERY,Debit at Grubhub,COMPLETED,2025-10-18 08:08:05,2025-10-18 08:30:05,ONLINE,REF-92CA848F,,
